ParkName,UnitCode,ParkType,Region,TrafficCounter,ReportingDate,TrafficCount
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT SOLSTICE CANYON,30SEP2016,3071
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT SOLSTICE CANYON,31OCT2016,4055
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT SOLSTICE CANYON,30NOV2016,4500
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT SOLSTICE CANYON,31DEC2016,4386
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31JAN2016,983
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,29FEB2016,959
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31MAR2016,1223
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,30APR2016,1152
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31MAY2016,1147
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,30JUN2016,1196
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31JUL2016,891
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31AUG2016,1329
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,30SEP2016,834
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31OCT2016,2756
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,30NOV2016,908
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West,TRAFFIC COUNT AT ZUMA CANYON,31DEC2016,1024
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31JAN2016,14400
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),29FEB2016,12892
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31MAR2016,18094
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),30APR2016,17831
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31MAY2016,21980
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),30JUN2016,23477
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31JUL2016,27636
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31AUG2016,24856
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),30SEP2016,22523
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31OCT2016,18346
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),30NOV2016,13784
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),31DEC2016,11632
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31JAN2016,0
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),29FEB2016,0
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31MAR2016,0
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),30APR2016,3635
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31MAY2016,9997
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),30JUN2016,15266
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31JUL2016,23517
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31AUG2016,16937
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),30SEP2016,11219
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31OCT2016,6221
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),30NOV2016,4279
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),31DEC2016,4970
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31JAN2016,13
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,29FEB2016,71
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31MAR2016,91
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,30APR2016,78
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31MAY2016,338
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,30JUN2016,1756
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31JUL2016,2464
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31AUG2016,4992
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,30SEP2016,3509
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31OCT2016,1622
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,30NOV2016,257
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOOKOUT POINT,31DEC2016,87
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31JAN2016,1149
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,29FEB2016,1102
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31MAR2016,3416
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,30APR2016,4118
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31MAY2016,11174
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,30JUN2016,14025
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31JUL2016,19795
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31AUG2016,18393
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,30SEP2016,12230
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31OCT2016,5817
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,30NOV2016,2846
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT LOST GROVE,31DEC2016,1900
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31JAN2016,276
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,29FEB2016,335
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31MAR2016,875
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,30APR2016,725
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31MAY2016,1085
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,30JUN2016,611
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31JUL2016,551
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31AUG2016,461
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,30SEP2016,266
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31OCT2016,1377
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,30NOV2016,295
Sequoia NP,SEQU,National Park,Pacific West,TRAFFIC COUNT AT SOUTH FORK,31DEC2016,240
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31JAN2016,7150
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,29FEB2016,6500
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31MAR2016,10225
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,30APR2016,12855
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31MAY2016,18697
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,30JUN2016,36240
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31JUL2016,28389
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31AUG2016,16263
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,30SEP2016,8735
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31OCT2016,7293
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,30NOV2016,5907
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT BRANDY CREEK,31DEC2016,5398
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31JAN2016,398
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,29FEB2016,774
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31MAR2016,1044
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,30APR2016,941
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31MAY2016,1049
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,30JUN2016,1334
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31JUL2016,947
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31AUG2016,688
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,30SEP2016,447
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31OCT2016,459
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,30NOV2016,575
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT CRYSTAL CREEK,31DEC2016,440
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31JAN2016,1602
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,29FEB2016,1846
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31MAR2016,1879
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,30APR2016,2171
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31MAY2016,2437
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,30JUN2016,3765
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31JUL2016,3105
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31AUG2016,2248
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,30SEP2016,1432
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31OCT2016,1575
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,30NOV2016,1547
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT J.F.C. POWERHOUSE,31DEC2016,1227
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31JAN2016,1763
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,29FEB2016,2377
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31MAR2016,3882
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,30APR2016,4960
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31MAY2016,7570
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,30JUN2016,15457
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31JUL2016,13078
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31AUG2016,9515
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,30SEP2016,3786
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31OCT2016,2757
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,30NOV2016,2182
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT OAK BOTTOM,31DEC2016,1485
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31JAN2016,12027
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,29FEB2016,10423
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31MAR2016,13180
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,30APR2016,13812
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31MAY2016,18490
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,30JUN2016,27163
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31JUL2016,19612
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31AUG2016,15052
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,30SEP2016,10612
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31OCT2016,12702
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,30NOV2016,15725
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT VISITOR INFO CENTER,31DEC2016,8260
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31JAN2016,1359
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,29FEB2016,2589
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31MAR2016,3338
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,30APR2016,1518
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31MAY2016,12639
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,30JUN2016,13009
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31JUL2016,10571
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31AUG2016,6321
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,30SEP2016,3138
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31OCT2016,2654
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,30NOV2016,2008
Whiskeytown NRA,WHIS,National Recreation Area,Pacific West,TRAFFIC COUNT AT WHISKEY CREEK,31DEC2016,1517
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31JAN2016,420
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,29FEB2016,784
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31MAR2016,1478
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,30APR2016,1500
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31MAY2016,2502
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,30JUN2016,2100
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31JUL2016,1714
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31AUG2016,1869
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,30SEP2016,1695
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31OCT2016,1405
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,30NOV2016,1001
Whitman Mission NHS,WHMI,National Historic Site,Pacific West,TRAFFIC COUNT AT WEST ENTRANCE ROAD,31DEC2016,459
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31JAN2016,21728
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,29FEB2016,26196
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31MAR2016,32769
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,30APR2016,38821
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31MAY2016,52689
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,30JUN2016,58480
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31JUL2016,60143
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31AUG2016,54744
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,30SEP2016,52947
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31OCT2016,43187
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,30NOV2016,28816
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT ARCH ROCK,31DEC2016,23811
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31JAN2016,12400
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,29FEB2016,15225
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31MAR2016,12400
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,30APR2016,2250
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31MAY2016,36055
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,30JUN2016,22500
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31JUL2016,44950
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31AUG2016,44950
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,30SEP2016,33750
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31OCT2016,23250
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,30NOV2016,11144
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BADGER PASS,31DEC2016,10850
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31JAN2016,11484
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,29FEB2016,16737
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31MAR2016,21092
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,30APR2016,33858
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31MAY2016,55779
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,30JUN2016,69033
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31JUL2016,86083
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31AUG2016,75156
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,30SEP2016,63958
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31OCT2016,76670
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,30NOV2016,22421
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG OAK FLAT,31DEC2016,14533
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31JAN2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,29FEB2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31MAR2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,30APR2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31MAY2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,30JUN2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31JUL2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31AUG2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,30SEP2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31OCT2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,30NOV2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT BIG TREE,31DEC2016,0
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT HETCH HETCHY,31JAN2016,277
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT HETCH HETCHY,29FEB2016,837
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT HETCH HETCHY,31MAR2016,1516
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT HETCH HETCHY,30APR2016,2773
Yosemite NP,YOSE,National Park,Pacific West,TRAFFIC COUNT AT HETCH HETCHY,31MAY2016,4686
